optimus_id,vh08p,vh08g,vh10g,degree_known,married,vote_prob,vote
931333,0,0,0,0,0,0.3543436937742045,0
421997,0,0,1,1,0,0.738850006084249,1
522469,1,1,1,1,1,0.9849320101894071,1
677975,0,0,0,0,0,0.3543436937742045,0
129865,0,1,1,1,1,0.9654437697137235,1
258472,1,1,1,0,1,0.9753975715972606,1
391396,0,0,0,0,0,0.3543436937742045,0
579104,0,0,1,0,0,0.6318124177361016,1
1087308,1,1,1,1,0,0.9744192116879923,1
962553,0,1,1,1,1,0.9654437697137235,1
729132,0,0,0,1,0,0.47502081252106,0
1078607,0,0,0,1,0,0.47502081252106,0
1080621,1,1,1,0,0,0.9585128806983041,1
297173,1,1,1,1,0,0.9744192116879923,1
328945,0,1,1,1,1,0.9654437697137235,1
261281,0,0,0,0,0,0.3543436937742045,0
557546,0,0,0,1,1,0.6082590307465144,1
242758,0,1,1,1,1,0.9654437697137235,1
158575,0,0,1,1,0,0.738850006084249,1
1083999,1,1,1,1,1,0.9849320101894071,1
393467,0,1,1,1,1,0.9654437697137235,1
1038217,0,1,1,1,0,0.942133044723639,1
950955,0,1,1,0,0,0.9080454500689956,1
395668,0,0,0,0,0,0.3543436937742045,0
239324,0,0,0,1,1,0.6082590307465144,1
433141,0,0,0,0,0,0.3543436937742045,0
813872,1,1,1,1,1,0.9849320101894071,1
622181,0,0,0,0,0,0.3543436937742045,0
775288,1,1,1,0,0,0.9585128806983041,1
268348,1,0,1,1,0,0.8687555305614767,1
487821,0,1,1,0,0,0.9080454500689956,1
725258,0,0,0,1,1,0.6082590307465144,1
849260,0,0,0,0,0,0.3543436937742045,0
770934,0,0,0,0,0,0.3543436937742045,0
343211,0,0,0,1,0,0.47502081252106,0
818074,1,1,1,1,1,0.9849320101894071,1
382654,0,0,0,0,0,0.3543436937742045,0
461350,0,0,0,0,0,0.3543436937742045,0
848281,1,1,1,1,1,0.9849320101894071,1
344707,0,1,1,1,1,0.9654437697137235,1
697469,0,0,0,0,1,0.4850044983805899,0
470020,0,0,1,1,1,0.8292045179776255,1
247086,0,0,1,0,1,0.7464939833376621,1
435389,0,0,0,1,0,0.47502081252106,0
195295,0,1,1,1,1,0.9654437697137235,1
1084900,0,0,0,1,1,0.6082590307465144,1
392300,0,0,0,0,0,0.3543436937742045,0
216799,0,0,1,1,0,0.738850006084249,1
471128,0,1,1,0,1,0.9442756020713345,1
301386,0,0,0,1,0,0.47502081252106,0
127934,1,1,1,1,1,0.9849320101894071,1
781630,0,0,0,0,1,0.4850044983805899,0
321246,1,1,1,1,1,0.9849320101894071,1
79678,0,0,0,1,1,0.6082590307465144,1
785510,1,1,1,1,1,0.9849320101894071,1
59965,0,1,1,1,0,0.942133044723639,1
21503,0,0,0,0,1,0.4850044983805899,0
702020,0,1,1,1,1,0.9654437697137235,1
1001893,0,0,1,1,0,0.738850006084249,1
93361,0,0,1,0,0,0.6318124177361016,1
922626,0,0,0,1,1,0.6082590307465144,1
910866,0,1,1,0,0,0.9080454500689956,1
827835,0,0,0,0,0,0.3543436937742045,0
873748,0,0,0,0,0,0.3543436937742045,0
888177,1,1,1,1,1,0.9849320101894071,1
455035,0,0,1,1,0,0.738850006084249,1
759799,0,1,1,1,1,0.9654437697137235,1
934563,0,0,1,1,0,0.738850006084249,1
620002,0,0,0,0,0,0.3543436937742045,0
267213,0,1,1,1,0,0.942133044723639,1
1044704,0,1,1,1,0,0.942133044723639,1
492846,0,1,1,1,0,0.942133044723639,1
599273,1,1,1,1,1,0.9849320101894071,1
778746,0,1,0,1,0,0.8388910504234147,1
368828,0,0,0,1,0,0.47502081252106,0
495145,0,1,1,1,1,0.9654437697137235,1
874457,0,1,1,0,0,0.9080454500689956,1
74406,0,1,1,1,1,0.9654437697137235,1
281638,0,0,0,1,0,0.47502081252106,0
916314,1,1,1,1,0,0.9744192116879923,1
430556,0,0,0,1,0,0.47502081252106,0
772575,1,1,1,0,0,0.9585128806983041,1
619087,0,0,0,0,0,0.3543436937742045,0
226456,0,0,0,0,1,0.4850044983805899,0
382074,1,1,1,1,1,0.9849320101894071,1
518385,1,1,1,1,0,0.9744192116879923,1
1020661,0,0,0,1,1,0.6082590307465144,1
57233,0,1,1,1,0,0.942133044723639,1
365265,0,0,1,0,1,0.7464939833376621,1
833702,0,0,0,1,0,0.47502081252106,0
199669,0,1,0,1,1,0.8993479064358931,1
1034423,0,0,0,1,1,0.6082590307465144,1
681596,0,1,1,1,1,0.9654437697137235,1
561038,0,0,0,0,1,0.4850044983805899,0
895378,0,0,0,0,0,0.3543436937742045,0
1104867,0,1,1,1,1,0.9654437697137235,1
495708,1,1,1,0,1,0.9753975715972606,1
1101415,0,0,0,1,0,0.47502081252106,0
1022208,0,1,1,1,0,0.942133044723639,1
609669,0,1,1,1,1,0.9654437697137235,1
394716,0,1,0,1,0,0.8388910504234147,1
1047156,0,0,0,0,0,0.3543436937742045,0
703432,0,0,0,0,0,0.3543436937742045,0
858661,0,0,0,0,0,0.3543436937742045,0
729602,0,1,1,1,1,0.9654437697137235,1
814786,0,1,0,0,0,0.7595109169491111,1
458522,1,1,1,1,0,0.9744192116879923,1
454568,0,0,0,0,1,0.4850044983805899,0
112392,0,0,0,0,0,0.3543436937742045,0
386508,0,0,0,1,0,0.47502081252106,0
319269,0,0,0,0,1,0.4850044983805899,0
210496,0,1,1,1,0,0.942133044723639,1
557946,1,1,1,1,0,0.9744192116879923,1
1084637,1,1,1,1,1,0.9849320101894071,1
267602,0,1,1,0,1,0.9442756020713345,1
328856,1,1,1,1,0,0.9744192116879923,1
932163,0,0,1,1,0,0.738850006084249,1
286760,0,0,1,1,0,0.738850006084249,1
1061167,1,1,1,1,1,0.9849320101894071,1
747159,0,0,0,1,0,0.47502081252106,0
659531,0,0,0,0,1,0.4850044983805899,0
179405,0,0,0,1,1,0.6082590307465144,1
1045167,0,0,0,0,1,0.4850044983805899,0
1013071,0,0,1,1,0,0.738850006084249,1
377351,0,0,0,0,0,0.3543436937742045,0
318458,0,0,0,0,0,0.3543436937742045,0
364027,0,0,0,0,0,0.3543436937742045,0
306252,0,1,1,0,1,0.9442756020713345,1
374942,0,0,0,0,0,0.3543436937742045,0
622991,0,0,0,1,0,0.47502081252106,0
522799,0,1,0,1,1,0.8993479064358931,1
289936,0,0,0,0,0,0.3543436937742045,0
122919,0,0,0,1,1,0.6082590307465144,1
190944,0,0,0,1,1,0.6082590307465144,1
448016,0,0,0,1,1,0.6082590307465144,1
125086,1,1,1,1,1,0.9849320101894071,1
968281,0,0,0,1,0,0.47502081252106,0
7115,0,0,0,0,1,0.4850044983805899,0
688682,0,0,1,1,0,0.738850006084249,1
10035,1,1,1,0,0,0.9585128806983041,1
123589,0,0,0,1,0,0.47502081252106,0
188630,0,0,0,1,0,0.47502081252106,0
484871,1,0,1,0,1,0.8732494198778592,1
77826,0,0,0,1,1,0.6082590307465144,1
506694,0,0,0,0,0,0.3543436937742045,0
1006096,1,1,1,1,1,0.9849320101894071,1
178325,0,1,1,1,1,0.9654437697137235,1
749285,0,0,0,0,0,0.3543436937742045,0
659074,1,1,1,1,0,0.9744192116879923,1
538748,0,1,0,0,0,0.7595109169491111,1
457270,0,0,0,1,1,0.6082590307465144,1
57079,0,0,1,1,1,0.8292045179776255,1
35738,0,1,1,0,0,0.9080454500689956,1
804529,0,0,0,1,1,0.6082590307465144,1
811308,0,0,0,0,0,0.3543436937742045,0
413576,0,1,1,1,1,0.9654437697137235,1
394708,0,1,1,1,0,0.942133044723639,1
299238,0,0,0,0,1,0.4850044983805899,0
1104787,0,0,0,0,0,0.3543436937742045,0
707269,0,1,1,1,1,0.9654437697137235,1
292253,0,0,1,1,0,0.738850006084249,1
595866,0,0,0,0,0,0.3543436937742045,0
837734,0,0,0,0,0,0.3543436937742045,0
586174,0,1,1,1,0,0.942133044723639,1
609623,0,0,0,0,0,0.3543436937742045,0
571997,1,1,1,0,0,0.9585128806983041,1
307404,0,0,0,1,0,0.47502081252106,0
1095829,0,1,1,0,0,0.9080454500689956,1
1051291,1,1,1,0,0,0.9585128806983041,1
902448,0,1,1,1,1,0.9654437697137235,1
747663,0,0,0,0,0,0.3543436937742045,0
255530,0,1,1,1,1,0.9654437697137235,1
685597,0,0,0,1,1,0.6082590307465144,1
247060,0,1,1,1,1,0.9654437697137235,1
363579,0,0,1,1,1,0.8292045179776255,1
906947,0,0,0,1,1,0.6082590307465144,1
432473,0,0,1,0,0,0.6318124177361016,1
380909,0,0,1,0,0,0.6318124177361016,1
293957,0,1,1,0,1,0.9442756020713345,1
654762,0,0,0,0,1,0.4850044983805899,0
542584,0,0,1,1,0,0.738850006084249,1
252922,0,0,0,1,1,0.6082590307465144,1
234719,0,0,0,0,1,0.4850044983805899,0
238914,1,1,1,1,0,0.9744192116879923,1
42364,0,0,0,1,1,0.6082590307465144,1
174188,0,0,0,1,1,0.6082590307465144,1
246623,0,0,1,1,1,0.8292045179776255,1
476118,0,0,0,0,0,0.3543436937742045,0
312906,0,0,0,0,0,0.3543436937742045,0
916313,1,1,1,0,0,0.9585128806983041,1
273397,1,0,1,0,0,0.8005922431513315,1
677651,0,1,0,0,0,0.7595109169491111,1
163347,0,0,0,0,0,0.3543436937742045,0
724058,0,0,1,0,0,0.6318124177361016,1
971258,0,1,1,0,1,0.9442756020713345,1
1042142,0,0,0,1,1,0.6082590307465144,1
491224,1,1,1,0,0,0.9585128806983041,1
168035,0,0,0,1,0,0.47502081252106,0
391374,0,0,1,1,0,0.738850006084249,1
905915,0,0,1,0,0,0.6318124177361016,1
1028897,0,1,1,1,1,0.9654437697137235,1
928292,0,0,0,0,0,0.3543436937742045,0
286330,0,0,0,1,1,0.6082590307465144,1
386228,0,0,0,0,0,0.3543436937742045,0
663937,0,0,0,0,0,0.3543436937742045,0
503408,0,0,0,0,1,0.4850044983805899,0
96840,0,0,0,1,1,0.6082590307465144,1
572220,0,0,0,1,0,0.47502081252106,0
295378,0,1,1,0,1,0.9442756020713345,1
563302,0,0,0,0,0,0.3543436937742045,0
550714,0,0,1,0,0,0.6318124177361016,1
686002,1,1,1,1,0,0.9744192116879923,1
752732,0,0,0,0,0,0.3543436937742045,0
806776,1,1,1,0,1,0.9753975715972606,1
795189,1,1,1,0,1,0.9753975715972606,1
947371,0,0,1,1,0,0.738850006084249,1
702071,0,0,0,1,1,0.6082590307465144,1
506962,1,0,1,0,1,0.8732494198778592,1
139993,1,1,1,1,1,0.9849320101894071,1
220830,0,0,0,0,1,0.4850044983805899,0
775513,1,1,1,1,1,0.9849320101894071,1
969986,0,0,0,1,0,0.47502081252106,0
851870,1,1,1,1,0,0.9744192116879923,1
813260,0,1,1,1,1,0.9654437697137235,1
1050613,0,1,1,0,0,0.9080454500689956,1
413813,0,0,0,0,0,0.3543436937742045,0
135311,0,0,0,1,1,0.6082590307465144,1
855446,1,1,1,0,0,0.9585128806983041,1
564858,0,0,0,0,1,0.4850044983805899,0
631726,0,0,0,0,0,0.3543436937742045,0
78985,0,0,0,0,0,0.3543436937742045,0
344369,0,1,1,1,1,0.9654437697137235,1
1001196,0,0,0,0,0,0.3543436937742045,0
567080,0,0,0,0,0,0.3543436937742045,0
545221,0,0,0,0,0,0.3543436937742045,0
1075772,0,0,0,0,1,0.4850044983805899,0
134665,0,0,0,0,0,0.3543436937742045,0
998169,0,1,1,1,0,0.942133044723639,1
845047,0,0,0,1,0,0.47502081252106,0
710587,1,1,1,1,0,0.9744192116879923,1
852433,1,1,1,0,0,0.9585128806983041,1
1057706,0,0,0,1,1,0.6082590307465144,1
996384,1,1,0,1,1,0.9543488292155563,1
226470,0,0,1,0,0,0.6318124177361016,1
622168,0,1,0,1,0,0.8388910504234147,1
128623,0,0,0,0,0,0.3543436937742045,0
755284,0,1,1,1,1,0.9654437697137235,1
209821,1,1,1,1,1,0.9849320101894071,1
939964,0,1,1,0,0,0.9080454500689956,1
1100290,0,1,1,1,0,0.942133044723639,1
545305,0,0,0,0,0,0.3543436937742045,0
72099,0,0,0,0,0,0.3543436937742045,0
470402,0,0,1,1,1,0.8292045179776255,1
111001,0,0,0,1,0,0.47502081252106,0
441656,0,0,0,0,0,0.3543436937742045,0
154865,0,1,0,1,0,0.8388910504234147,1
872736,0,0,0,0,1,0.4850044983805899,0
106086,1,1,1,1,1,0.9849320101894071,1
512754,0,0,1,1,1,0.8292045179776255,1
542260,1,1,1,0,0,0.9585128806983041,1
492376,0,1,1,1,1,0.9654437697137235,1
918115,0,0,0,0,0,0.3543436937742045,0
711310,0,1,1,1,1,0.9654437697137235,1
243527,1,1,1,1,1,0.9849320101894071,1
892306,0,1,1,1,1,0.9654437697137235,1
248272,0,0,0,1,1,0.6082590307465144,1
385517,0,0,0,0,0,0.3543436937742045,0
1085867,1,1,1,0,0,0.9585128806983041,1
623718,0,0,0,1,1,0.6082590307465144,1
283596,0,0,0,0,0,0.3543436937742045,0
278130,0,0,0,0,0,0.3543436937742045,0
906298,0,1,1,1,1,0.9654437697137235,1
928216,0,0,1,0,0,0.6318124177361016,1
318612,0,0,0,1,0,0.47502081252106,0
849549,0,0,0,1,0,0.47502081252106,0
326786,0,0,0,0,0,0.3543436937742045,0
804617,1,1,0,1,1,0.9543488292155563,1
31692,0,1,1,1,1,0.9654437697137235,1
1008740,1,1,0,1,1,0.9543488292155563,1
21989,0,0,0,0,0,0.3543436937742045,0
92766,0,0,0,0,0,0.3543436937742045,0
613282,0,1,1,0,0,0.9080454500689956,1
731171,1,1,1,1,0,0.9744192116879923,1
103405,0,0,0,1,0,0.47502081252106,0
742326,0,0,0,1,1,0.6082590307465144,1
468353,1,1,1,0,1,0.9753975715972606,1
826112,0,1,0,1,1,0.8993479064358931,1
626080,0,0,1,0,0,0.6318124177361016,1
35768,0,0,0,1,1,0.6082590307465144,1
632392,0,0,0,1,0,0.47502081252106,0
951047,0,0,0,0,1,0.4850044983805899,0
508255,1,1,1,0,0,0.9585128806983041,1
98093,0,1,0,1,0,0.8388910504234147,1
661582,0,0,0,0,1,0.4850044983805899,0
846521,0,0,1,0,0,0.6318124177361016,1
774672,1,1,1,1,1,0.9849320101894071,1
911732,0,0,1,1,0,0.738850006084249,1
7340,1,1,1,0,1,0.9753975715972606,1
998809,0,1,1,1,1,0.9654437697137235,1
610541,0,0,0,0,0,0.3543436937742045,0
410776,0,0,0,1,1,0.6082590307465144,1
535174,0,0,0,0,0,0.3543436937742045,0
517063,0,1,1,0,0,0.9080454500689956,1
522745,0,0,1,1,0,0.738850006084249,1
155439,1,1,1,0,0,0.9585128806983041,1
222814,0,0,1,1,1,0.8292045179776255,1
754000,0,0,1,1,1,0.8292045179776255,1
557380,0,0,0,0,0,0.3543436937742045,0
698510,0,0,0,1,0,0.47502081252106,0
941538,0,1,0,1,0,0.8388910504234147,1
536616,0,0,0,1,1,0.6082590307465144,1
275610,0,0,0,1,1,0.6082590307465144,1
927448,1,1,1,1,0,0.9744192116879923,1
634253,0,0,1,0,1,0.7464939833376621,1
281579,0,0,0,1,0,0.47502081252106,0
779072,1,1,1,0,1,0.9753975715972606,1
984279,0,1,1,1,1,0.9654437697137235,1
1020835,0,0,0,0,0,0.3543436937742045,0
505957,0,0,0,0,0,0.3543436937742045,0
931078,0,0,0,0,0,0.3543436937742045,0
749989,1,1,1,1,1,0.9849320101894071,1
150528,0,0,0,0,0,0.3543436937742045,0
489327,0,0,0,1,1,0.6082590307465144,1
267610,0,0,1,1,1,0.8292045179776255,1
714990,0,0,0,1,1,0.6082590307465144,1
58576,1,1,1,1,1,0.9849320101894071,1
621365,0,0,1,1,0,0.738850006084249,1
379149,0,0,0,1,1,0.6082590307465144,1
1006538,0,0,0,0,0,0.3543436937742045,0
265968,0,0,0,1,0,0.47502081252106,0
770307,0,0,1,1,0,0.738850006084249,1
227866,0,0,1,1,1,0.8292045179776255,1
133468,0,0,0,0,0,0.3543436937742045,0
195627,0,0,0,1,1,0.6082590307465144,1
305499,0,0,0,1,0,0.47502081252106,0
27800,0,0,1,1,1,0.8292045179776255,1
737181,0,1,1,1,1,0.9654437697137235,1
702803,1,1,1,1,1,0.9849320101894071,1
1067469,1,1,1,0,0,0.9585128806983041,1
845966,0,0,0,1,0,0.47502081252106,0
1095852,1,1,1,1,1,0.9849320101894071,1
871952,0,0,0,1,1,0.6082590307465144,1
871262,0,1,0,1,1,0.8993479064358931,1
142417,0,0,1,1,1,0.8292045179776255,1
156184,0,0,1,0,0,0.6318124177361016,1
792284,0,0,0,1,0,0.47502081252106,0
613531,1,1,1,1,0,0.9744192116879923,1
804190,1,1,0,0,1,0.9268988265776218,1
1042146,0,0,0,0,0,0.3543436937742045,0
207434,0,0,1,1,0,0.738850006084249,1
109647,1,0,1,0,1,0.8732494198778592,1
674231,0,0,1,0,0,0.6318124177361016,1
624456,0,1,1,0,1,0.9442756020713345,1
182454,0,0,0,1,0,0.47502081252106,0
903243,0,0,0,1,1,0.6082590307465144,1
1089081,0,0,0,1,0,0.47502081252106,0
635241,0,0,0,1,0,0.47502081252106,0
574763,0,0,0,1,0,0.47502081252106,0
566157,0,0,0,1,1,0.6082590307465144,1
229749,0,0,0,1,0,0.47502081252106,0
586958,0,1,1,0,0,0.9080454500689956,1
804247,0,0,0,0,0,0.3543436937742045,0
649999,1,1,1,1,1,0.9849320101894071,1
663310,1,1,1,1,0,0.9744192116879923,1
640083,0,0,0,1,0,0.47502081252106,0
451111,0,0,1,0,0,0.6318124177361016,1
173645,1,1,1,1,1,0.9849320101894071,1
546331,1,1,1,1,1,0.9849320101894071,1
834761,0,0,1,1,0,0.738850006084249,1
614501,1,0,1,1,1,0.9190865327845347,1
1088482,0,0,0,1,0,0.47502081252106,0
181749,0,0,1,0,0,0.6318124177361016,1
1015032,0,0,1,1,0,0.738850006084249,1
453864,1,0,1,0,0,0.8005922431513315,1
1089198,0,0,0,1,0,0.47502081252106,0
551899,0,1,1,1,1,0.9654437697137235,1
8203,1,1,1,0,1,0.9753975715972606,1
592481,1,1,1,1,0,0.9744192116879923,1
545089,0,1,1,0,0,0.9080454500689956,1
989619,0,0,0,1,0,0.47502081252106,0
651231,0,1,1,1,0,0.942133044723639,1
706587,0,1,1,0,1,0.9442756020713345,1
972728,0,0,0,0,0,0.3543436937742045,0
821530,1,1,1,0,0,0.9585128806983041,1
936155,0,0,0,1,1,0.6082590307465144,1
139200,0,0,0,1,1,0.6082590307465144,1
605553,0,0,0,0,0,0.3543436937742045,0
852179,0,0,1,0,1,0.7464939833376621,1
154920,0,1,0,1,1,0.8993479064358931,1
558788,0,0,0,1,0,0.47502081252106,0
1065083,0,0,0,0,0,0.3543436937742045,0
658872,0,0,0,1,1,0.6082590307465144,1
437929,0,0,0,0,0,0.3543436937742045,0
106653,1,1,1,1,0,0.9744192116879923,1
203213,0,1,1,0,1,0.9442756020713345,1
1041367,0,1,1,1,1,0.9654437697137235,1
479166,0,0,0,0,0,0.3543436937742045,0
95783,0,0,1,1,1,0.8292045179776255,1
1025698,0,1,1,0,0,0.9080454500689956,1
814940,0,1,1,0,0,0.9080454500689956,1
836022,0,0,0,0,0,0.3543436937742045,0
512079,0,0,0,0,0,0.3543436937742045,0
862892,1,1,0,1,1,0.9543488292155563,1
295518,1,0,1,1,0,0.8687555305614767,1
395870,0,0,0,1,1,0.6082590307465144,1
1046604,0,1,1,1,0,0.942133044723639,1
734837,0,0,0,1,0,0.47502081252106,0
412409,0,0,0,1,0,0.47502081252106,0
543532,0,0,0,0,0,0.3543436937742045,0
947935,0,0,0,1,0,0.47502081252106,0
556106,1,1,1,1,1,0.9849320101894071,1
353184,0,0,0,0,0,0.3543436937742045,0
826239,0,1,1,0,0,0.9080454500689956,1
857210,0,0,0,1,0,0.47502081252106,0
227239,1,1,1,1,0,0.9744192116879923,1
739350,1,1,1,1,0,0.9744192116879923,1
308461,0,1,1,0,1,0.9442756020713345,1
888068,0,0,0,1,1,0.6082590307465144,1
502191,0,0,0,0,0,0.3543436937742045,0
68807,0,0,0,0,0,0.3543436937742045,0
174660,0,0,0,1,1,0.6082590307465144,1
1068951,1,1,1,0,1,0.9753975715972606,1
71452,0,0,0,0,0,0.3543436937742045,0
202743,0,0,0,1,0,0.47502081252106,0
792442,0,0,0,0,1,0.4850044983805899,0
9651,0,0,0,0,1,0.4850044983805899,0
446688,0,0,1,1,0,0.738850006084249,1
227353,0,0,0,1,0,0.47502081252106,0
1084003,0,1,1,1,0,0.942133044723639,1
428557,0,0,0,0,0,0.3543436937742045,0
1038112,1,1,1,1,1,0.9849320101894071,1
500002,0,0,0,1,0,0.47502081252106,0
576681,0,1,1,1,0,0.942133044723639,1
995786,0,0,1,1,0,0.738850006084249,1
811642,0,0,0,0,1,0.4850044983805899,0
91545,0,0,0,0,0,0.3543436937742045,0
589569,0,0,0,0,0,0.3543436937742045,0
393786,0,0,0,1,1,0.6082590307465144,1
640403,0,1,1,1,0,0.942133044723639,1
980262,0,0,0,0,0,0.3543436937742045,0
879908,1,1,1,0,1,0.9753975715972606,1
648217,0,1,1,1,1,0.9654437697137235,1
845671,1,1,1,0,0,0.9585128806983041,1
45509,0,0,0,1,1,0.6082590307465144,1
1069784,0,1,1,0,1,0.9442756020713345,1
396667,0,0,1,1,1,0.8292045179776255,1
674208,0,0,1,0,0,0.6318124177361016,1
1005666,0,0,0,0,0,0.3543436937742045,0
1015198,0,0,1,1,1,0.8292045179776255,1
296024,0,0,1,1,0,0.738850006084249,1
176105,0,0,0,0,0,0.3543436937742045,0
401810,0,1,0,0,0,0.7595109169491111,1
890082,0,0,0,1,0,0.47502081252106,0
468970,0,1,0,0,0,0.7595109169491111,1
846379,0,0,0,0,0,0.3543436937742045,0
112782,0,0,0,1,1,0.6082590307465144,1
199395,1,1,1,1,1,0.9849320101894071,1
36529,0,1,1,1,0,0.942133044723639,1
182142,1,1,1,1,1,0.9849320101894071,1
59770,0,1,0,1,1,0.8993479064358931,1
260424,1,1,1,0,0,0.9585128806983041,1
453201,0,0,0,0,0,0.3543436937742045,0
686567,0,0,0,0,0,0.3543436937742045,0
209071,1,1,1,1,1,0.9849320101894071,1
101185,0,1,1,1,0,0.942133044723639,1
716933,0,1,1,1,1,0.9654437697137235,1
38753,0,0,0,0,0,0.3543436937742045,0
300112,0,0,0,0,0,0.3543436937742045,0
667871,1,1,1,1,1,0.9849320101894071,1
1077015,0,1,1,1,1,0.9654437697137235,1
892250,0,0,0,0,0,0.3543436937742045,0
1078619,1,1,1,1,0,0.9744192116879923,1
53411,0,1,1,0,0,0.9080454500689956,1
528655,0,0,0,0,0,0.3543436937742045,0
925002,0,0,0,1,1,0.6082590307465144,1
948031,0,0,0,1,0,0.47502081252106,0
888578,0,0,0,0,0,0.3543436937742045,0
254140,1,1,1,1,0,0.9744192116879923,1
660283,0,0,1,1,0,0.738850006084249,1
567511,0,1,0,0,0,0.7595109169491111,1
164304,0,1,1,1,1,0.9654437697137235,1
284373,1,1,1,0,0,0.9585128806983041,1
4751,0,0,0,1,0,0.47502081252106,0
189076,0,0,1,1,1,0.8292045179776255,1
89299,0,1,1,1,0,0.942133044723639,1
988140,1,1,1,1,0,0.9744192116879923,1
563771,0,0,0,1,1,0.6082590307465144,1
102855,0,0,0,0,0,0.3543436937742045,0
987500,0,0,0,1,0,0.47502081252106,0
288488,1,1,1,1,1,0.9849320101894071,1
370416,0,0,0,0,0,0.3543436937742045,0
786614,1,1,1,1,0,0.9744192116879923,1
1046560,0,1,1,1,1,0.9654437697137235,1
425221,0,0,0,0,0,0.3543436937742045,0
422360,0,0,0,1,0,0.47502081252106,0
733411,0,0,1,0,0,0.6318124177361016,1
81207,1,1,1,1,0,0.9744192116879923,1
228431,0,1,1,1,1,0.9654437697137235,1
181467,0,0,0,1,1,0.6082590307465144,1
912959,0,1,1,1,1,0.9654437697137235,1
11842,0,1,1,0,1,0.9442756020713345,1
659674,0,0,0,0,0,0.3543436937742045,0
125979,0,0,0,0,0,0.3543436937742045,0
190872,0,0,0,0,0,0.3543436937742045,0
895856,1,1,1,0,0,0.9585128806983041,1
190997,0,0,0,1,0,0.47502081252106,0
222318,0,0,1,0,0,0.6318124177361016,1
737966,0,1,1,1,1,0.9654437697137235,1
695189,1,1,1,1,1,0.9849320101894071,1
307323,0,1,1,1,0,0.942133044723639,1
1036897,0,1,1,0,0,0.9080454500689956,1
763155,0,0,1,1,0,0.738850006084249,1
633068,0,0,0,1,1,0.6082590307465144,1
867378,0,0,0,0,0,0.3543436937742045,0
248028,0,0,0,1,1,0.6082590307465144,1
176898,0,0,0,0,0,0.3543436937742045,0
574096,0,0,0,1,1,0.6082590307465144,1
359190,0,0,1,0,0,0.6318124177361016,1
415149,1,1,1,0,1,0.9753975715972606,1
792122,1,1,1,1,0,0.9744192116879923,1
185047,0,1,0,1,1,0.8993479064358931,1
223911,1,1,1,1,1,0.9849320101894071,1
115931,0,0,0,1,1,0.6082590307465144,1
1036695,1,1,1,1,1,0.9849320101894071,1
631589,0,0,0,1,0,0.47502081252106,0
789330,1,1,1,1,1,0.9849320101894071,1
49795,1,1,1,1,1,0.9849320101894071,1
577363,0,0,1,0,0,0.6318124177361016,1
654929,0,0,0,1,0,0.47502081252106,0
27718,0,0,1,1,1,0.8292045179776255,1
674543,0,0,1,1,0,0.738850006084249,1
2014,0,0,1,0,0,0.6318124177361016,1
195375,1,1,0,1,1,0.9543488292155563,1
809764,1,1,1,0,1,0.9753975715972606,1
329249,0,0,0,0,0,0.3543436937742045,0
495334,0,0,0,1,0,0.47502081252106,0
82494,0,0,0,0,0,0.3543436937742045,0
833783,1,1,1,1,1,0.9849320101894071,1
640582,0,1,0,0,0,0.7595109169491111,1
217794,0,0,0,0,0,0.3543436937742045,0
188172,0,0,0,1,0,0.47502081252106,0
801954,0,1,0,1,0,0.8388910504234147,1
882579,0,0,1,0,0,0.6318124177361016,1
400480,0,0,0,0,0,0.3543436937742045,0
999792,1,1,1,1,1,0.9849320101894071,1
57802,1,1,1,1,1,0.9849320101894071,1
392870,0,0,0,1,0,0.47502081252106,0
433457,0,0,1,0,0,0.6318124177361016,1
96840,0,0,0,1,1,0.6082590307465144,1
1015038,0,0,0,0,0,0.3543436937742045,0
449134,0,0,0,0,1,0.4850044983805899,0
970060,0,1,1,0,1,0.9442756020713345,1
730959,0,1,1,1,1,0.9654437697137235,1
790481,1,1,1,0,1,0.9753975715972606,1
298033,0,1,1,1,1,0.9654437697137235,1
642853,1,1,1,1,0,0.9744192116879923,1
967753,1,1,1,1,0,0.9744192116879923,1
648357,0,1,1,0,1,0.9442756020713345,1
448286,0,0,0,0,0,0.3543436937742045,0
1081128,0,0,0,1,0,0.47502081252106,0
166549,0,0,0,0,1,0.4850044983805899,0
411558,0,0,0,1,0,0.47502081252106,0
413802,0,0,0,0,1,0.4850044983805899,0
404436,0,1,1,1,1,0.9654437697137235,1
760377,0,1,1,1,1,0.9654437697137235,1
169497,0,0,0,0,1,0.4850044983805899,0
429785,0,1,1,0,0,0.9080454500689956,1
632526,1,1,1,0,1,0.9753975715972606,1
117201,0,0,0,1,0,0.47502081252106,0
831144,1,1,1,0,0,0.9585128806983041,1
98229,0,0,1,1,1,0.8292045179776255,1
165781,1,1,1,0,1,0.9753975715972606,1
712765,1,1,1,1,1,0.9849320101894071,1
874476,0,1,1,0,0,0.9080454500689956,1
200602,0,0,0,0,0,0.3543436937742045,0
717751,1,1,1,1,1,0.9849320101894071,1
90494,0,0,0,0,0,0.3543436937742045,0
127301,0,0,0,0,0,0.3543436937742045,0
533134,0,0,0,0,0,0.3543436937742045,0
103106,0,1,1,1,1,0.9654437697137235,1
618888,0,1,1,1,0,0.942133044723639,1
472742,0,0,0,0,0,0.3543436937742045,0
382051,0,0,0,0,0,0.3543436937742045,0
999076,0,0,1,1,1,0.8292045179776255,1
